# -*- coding: UTF-8 -*-
subject_id,Block,Length,Response Time,Does Appear,Correct Answer
206,First Block,2.0,1313.0,False,True
206,First Block,1.0,864.0,False,True
206,First Block,5.0,1790.0,True,True
206,First Block,4.0,1415.0,True,True
206,First Block,6.0,934.0,True,True
206,First Block,4.0,771.0,False,True
206,First Block,3.0,1173.0,True,True
206,First Block,6.0,726.0,False,True
206,First Block,4.0,962.0,True,True
206,First Block,2.0,1015.0,False,True
206,First Block,3.0,968.0,True,True
206,First Block,2.0,1052.0,True,True
206,First Block,1.0,845.0,True,True
206,First Block,4.0,828.0,False,True
206,First Block,6.0,2188.0,False,False
206,First Block,6.0,1219.0,True,False
206,First Block,1.0,1294.0,False,True
206,First Block,5.0,617.0,False,True
206,First Block,5.0,2898.0,True,True
206,First Block,3.0,0.0,False,False
206,Second Block,2.0,971.0,True,True
206,Second Block,6.0,987.0,False,True
206,Second Block,5.0,2491.0,True,True
206,Second Block,1.0,889.0,False,True
206,Second Block,4.0,1144.0,False,True
206,Second Block,3.0,1091.0,True,True
206,Second Block,5.0,2104.0,False,True
206,Second Block,4.0,988.0,True,True
206,Second Block,3.0,1535.0,False,True
206,Second Block,6.0,897.0,True,True
206,Second Block,2.0,680.0,False,True
206,Second Block,1.0,729.0,True,True
206,Second Block,1.0,576.0,False,True
206,Second Block,4.0,954.0,False,True
206,Second Block,2.0,847.0,False,True
206,Second Block,5.0,710.0,True,True
206,Second Block,3.0,844.0,True,True
206,Second Block,4.0,700.0,True,True
206,Second Block,1.0,699.0,True,True
206,Second Block,2.0,706.0,True,True
206,Second Block,5.0,623.0,False,True
206,Second Block,6.0,1279.0,False,True
206,Second Block,6.0,1803.0,True,True
206,Second Block,3.0,1133.0,False,True
206,Second Block,4.0,721.0,True,True
206,Second Block,4.0,758.0,False,True
206,Second Block,3.0,1530.0,False,True
206,Second Block,3.0,887.0,True,False
206,Second Block,2.0,1038.0,True,True
206,Second Block,6.0,1227.0,False,True
206,Second Block,2.0,1669.0,False,True
206,Second Block,5.0,1033.0,True,True
206,Second Block,5.0,3000.0,False,False
206,Second Block,1.0,922.0,False,True
206,Second Block,1.0,1144.0,True,True
206,Second Block,6.0,762.0,True,True
206,Second Block,3.0,679.0,False,True
206,Second Block,2.0,950.0,False,True
206,Second Block,1.0,483.0,False,True
206,Second Block,6.0,975.0,True,True
206,Second Block,2.0,723.0,True,True
206,Second Block,5.0,831.0,True,True
206,Second Block,1.0,809.0,True,True
206,Second Block,6.0,761.0,False,True
206,Second Block,3.0,940.0,True,True
206,Second Block,5.0,1775.0,False,False
206,Second Block,4.0,951.0,True,True
206,Second Block,4.0,1234.0,False,True
206,Second Block,2.0,730.0,True,True
206,Second Block,1.0,545.0,False,True
206,Second Block,4.0,1228.0,False,True
206,Second Block,6.0,867.0,True,False
206,Second Block,4.0,959.0,True,True
206,Second Block,1.0,836.0,True,True
206,Second Block,3.0,908.0,False,True
206,Second Block,5.0,1505.0,False,True
206,Second Block,3.0,1063.0,True,True
206,Second Block,6.0,1241.0,False,True
206,Second Block,5.0,976.0,True,True
206,Second Block,2.0,1196.0,False,True
227,Practice,2.0,2488.0,False,True
227,Practice,5.0,0.0,False,False
227,Practice,2.0,1716.0,True,False
227,Practice,4.0,1047.0,False,True
227,Practice,3.0,1287.0,True,True
227,Practice,5.0,1186.0,True,True
227,Practice,1.0,566.0,False,True
227,Practice,6.0,1214.0,True,True
227,Practice,4.0,952.0,True,True
227,Practice,6.0,769.0,False,True
227,Practice,3.0,691.0,False,True
227,Practice,1.0,491.0,True,True
227,First Block,3.0,570.0,True,True
227,First Block,6.0,644.0,True,True
227,First Block,1.0,598.0,False,True
227,First Block,4.0,552.0,True,True
227,First Block,5.0,531.0,True,True
227,First Block,3.0,640.0,False,True
227,First Block,4.0,729.0,False,True
227,First Block,1.0,495.0,True,True
227,First Block,6.0,564.0,False,True
227,First Block,2.0,497.0,True,True
227,First Block,5.0,725.0,False,True
227,First Block,2.0,563.0,False,True
227,First Block,6.0,1019.0,False,True
227,First Block,4.0,540.0,True,True
227,First Block,1.0,459.0,False,True
227,First Block,3.0,907.0,False,True
227,First Block,6.0,791.0,True,True
227,First Block,5.0,961.0,True,True
227,First Block,2.0,548.0,True,True
227,First Block,2.0,554.0,False,True
227,First Block,4.0,1132.0,False,True
227,First Block,5.0,783.0,False,True
227,First Block,3.0,473.0,True,True
227,First Block,1.0,394.0,True,True
227,First Block,5.0,902.0,False,True
227,First Block,3.0,906.0,False,True
227,First Block,5.0,606.0,True,True
227,First Block,6.0,526.0,True,True
227,First Block,1.0,468.0,False,True
227,First Block,3.0,660.0,True,True
227,First Block,2.0,501.0,True,True
227,First Block,2.0,484.0,False,True
227,First Block,4.0,586.0,False,True
227,First Block,6.0,901.0,False,True
227,First Block,1.0,619.0,True,True
227,First Block,4.0,508.0,True,True
227,First Block,4.0,521.0,True,True
227,First Block,2.0,551.0,True,True
227,First Block,1.0,445.0,False,True
227,First Block,5.0,676.0,True,True
227,First Block,6.0,619.0,False,True
227,First Block,3.0,508.0,False,True
227,First Block,6.0,529.0,True,True
227,First Block,1.0,391.0,True,True
227,First Block,4.0,538.0,False,True
227,First Block,2.0,503.0,False,True
227,First Block,3.0,469.0,True,True
227,First Block,5.0,443.0,False,True
227,First Block,5.0,482.0,True,True
227,First Block,3.0,450.0,True,True
227,First Block,2.0,603.0,False,True
227,First Block,4.0,516.0,True,True
227,First Block,6.0,696.0,True,True
227,First Block,5.0,501.0,False,True
227,First Block,6.0,601.0,False,True
227,First Block,1.0,397.0,False,True
227,First Block,1.0,368.0,True,True
227,First Block,3.0,491.0,False,True
227,First Block,2.0,555.0,True,True
227,First Block,4.0,495.0,False,True
227,Second Block,5.0,568.0,True,True
227,Second Block,1.0,389.0,True,True
227,Second Block,3.0,375.0,True,True
227,Second Block,2.0,323.0,True,True
227,Second Block,6.0,486.0,False,True
227,Second Block,4.0,445.0,True,True
227,Second Block,2.0,430.0,False,True
227,Second Block,3.0,431.0,False,True
227,Second Block,6.0,400.0,True,True
227,Second Block,1.0,499.0,False,True
227,Second Block,4.0,409.0,False,True
227,Second Block,5.0,546.0,False,True
227,Second Block,6.0,429.0,False,True
227,Second Block,3.0,430.0,False,True
227,Second Block,4.0,400.0,False,True
227,Second Block,6.0,455.0,True,False
227,Second Block,2.0,393.0,True,True
227,Second Block,2.0,613.0,False,True
227,Second Block,1.0,391.0,True,True
227,Second Block,1.0,395.0,False,True
227,Second Block,3.0,527.0,True,True
227,Second Block,5.0,666.0,True,True
227,Second Block,5.0,440.0,False,True
227,Second Block,4.0,473.0,True,True
227,Second Block,6.0,598.0,True,True
227,Second Block,1.0,378.0,True,True
227,Second Block,3.0,422.0,False,True
227,Second Block,6.0,406.0,False,True
227,Second Block,3.0,433.0,True,True
227,Second Block,2.0,434.0,False,True
227,Second Block,5.0,1098.0,False,True
227,Second Block,5.0,470.0,True,True
227,Second Block,1.0,2479.0,False,True
227,Second Block,4.0,717.0,True,True
227,Second Block,4.0,601.0,False,True
227,Second Block,2.0,405.0,True,True
227,Second Block,4.0,526.0,False,True
227,Second Block,6.0,643.0,False,True
227,Second Block,3.0,450.0,True,True
227,Second Block,6.0,489.0,True,True
227,Second Block,2.0,432.0,True,True
227,Second Block,3.0,409.0,False,False
227,Second Block,2.0,484.0,False,True
227,Second Block,4.0,753.0,True,True
227,Second Block,1.0,431.0,True,True
227,Second Block,1.0,393.0,False,True
227,Second Block,5.0,458.0,True,True
227,Second Block,5.0,554.0,False,True
227,Second Block,3.0,526.0,False,True
227,Second Block,4.0,515.0,False,True
227,Second Block,2.0,552.0,True,True
227,Second Block,2.0,444.0,False,True
227,Second Block,5.0,475.0,False,True
227,Second Block,1.0,403.0,False,True
227,Second Block,6.0,484.0,False,True
227,Second Block,5.0,513.0,True,True
227,Second Block,4.0,455.0,True,True
227,Second Block,6.0,595.0,True,True
227,Second Block,3.0,453.0,True,True
227,Second Block,1.0,533.0,True,True
102,Practice,3.0,2375.0,True,True
102,Practice,4.0,776.0,False,True
102,Practice,1.0,1893.0,True,True
102,Practice,1.0,740.0,False,True
102,Practice,6.0,845.0,False,False
102,Practice,4.0,709.0,True,True
102,Practice,5.0,1417.0,True,True
102,Practice,3.0,1107.0,False,True
102,Practice,2.0,984.0,False,False
102,Practice,6.0,1385.0,True,False
102,Practice,5.0,1129.0,False,True
102,Practice,2.0,855.0,True,True
102,First Block,6.0,936.0,True,True
102,First Block,5.0,1042.0,False,True
102,First Block,6.0,815.0,False,True
102,First Block,5.0,656.0,True,True
102,First Block,4.0,1159.0,True,True
102,First Block,4.0,603.0,False,True
102,First Block,1.0,589.0,False,True
102,First Block,1.0,809.0,True,True
102,First Block,3.0,603.0,True,True
102,First Block,2.0,517.0,False,True
102,First Block,3.0,642.0,False,True
102,First Block,2.0,940.0,True,True
102,First Block,2.0,1088.0,False,False
102,First Block,4.0,973.0,True,True
102,First Block,1.0,658.0,False,True
102,First Block,6.0,960.0,True,True
102,First Block,4.0,979.0,False,True
102,First Block,1.0,672.0,True,True
102,First Block,5.0,925.0,True,True
102,First Block,3.0,698.0,False,True
102,First Block,2.0,722.0,True,True
102,First Block,3.0,623.0,True,True
102,First Block,5.0,712.0,False,True
102,First Block,6.0,997.0,False,True
102,First Block,6.0,1462.0,True,True
102,First Block,2.0,844.0,True,True
102,First Block,2.0,966.0,False,True
102,First Block,6.0,1854.0,False,True
102,First Block,1.0,886.0,True,True
102,First Block,5.0,1427.0,True,True
102,First Block,4.0,1194.0,True,True
102,First Block,1.0,598.0,False,True
102,First Block,4.0,704.0,False,True
102,First Block,5.0,620.0,False,True
102,First Block,3.0,1133.0,True,True
102,First Block,3.0,1056.0,False,True
102,First Block,1.0,854.0,True,True
102,First Block,6.0,684.0,False,True
102,First Block,3.0,1185.0,True,True
102,First Block,4.0,675.0,True,True
102,First Block,5.0,857.0,False,True
102,First Block,1.0,514.0,False,True
102,First Block,4.0,1256.0,False,True
102,First Block,2.0,1174.0,True,True
102,First Block,6.0,944.0,True,True
102,First Block,5.0,811.0,True,True
102,First Block,3.0,741.0,False,True
102,First Block,2.0,913.0,False,True
102,First Block,4.0,902.0,True,True
102,First Block,2.0,1117.0,True,True
102,First Block,2.0,899.0,False,True
102,First Block,3.0,1072.0,True,True
102,First Block,6.0,1342.0,False,True
102,First Block,3.0,1145.0,False,True
102,First Block,4.0,926.0,False,True
102,First Block,1.0,444.0,True,True
102,First Block,5.0,715.0,True,True
102,First Block,1.0,1363.0,False,True
102,First Block,5.0,1078.0,False,True
102,First Block,6.0,610.0,True,True
102,Second Block,2.0,1183.0,True,True
102,Second Block,3.0,674.0,False,True
102,Second Block,6.0,1303.0,True,False
102,Second Block,1.0,766.0,True,True
102,Second Block,5.0,600.0,True,True
102,Second Block,3.0,475.0,True,True
102,Second Block,4.0,730.0,False,True
102,Second Block,4.0,622.0,True,True
102,Second Block,6.0,791.0,False,True
102,Second Block,2.0,522.0,False,True
102,Second Block,5.0,822.0,False,True
102,Second Block,1.0,633.0,False,True
102,Second Block,4.0,816.0,True,True
102,Second Block,4.0,626.0,False,True
102,Second Block,3.0,787.0,True,True
102,Second Block,2.0,510.0,True,True
102,Second Block,5.0,643.0,False,True
102,Second Block,2.0,611.0,False,True
102,Second Block,5.0,637.0,True,True
102,Second Block,6.0,867.0,True,True
102,Second Block,1.0,412.0,False,True
102,Second Block,1.0,600.0,True,True
102,Second Block,6.0,1296.0,False,True
102,Second Block,3.0,533.0,False,True
102,Second Block,4.0,769.0,True,True
102,Second Block,3.0,900.0,False,True
102,Second Block,1.0,755.0,True,True
102,Second Block,4.0,735.0,False,True
102,Second Block,6.0,673.0,False,True
102,Second Block,5.0,687.0,False,True
102,Second Block,5.0,1165.0,True,False
102,Second Block,2.0,441.0,True,True
102,Second Block,6.0,647.0,True,False
102,Second Block,2.0,616.0,False,True
102,Second Block,1.0,764.0,False,True
102,Second Block,3.0,581.0,True,True
102,Second Block,1.0,1362.0,True,True
102,Second Block,3.0,725.0,True,True
102,Second Block,4.0,809.0,True,True
102,Second Block,4.0,722.0,False,True
102,Second Block,3.0,1088.0,False,True
102,Second Block,2.0,438.0,False,True
102,Second Block,5.0,646.0,True,True
102,Second Block,5.0,805.0,False,True
102,Second Block,2.0,1096.0,True,False
102,Second Block,6.0,1485.0,False,True
102,Second Block,1.0,1242.0,False,True
102,Second Block,6.0,593.0,True,True
102,Second Block,4.0,809.0,True,True
102,Second Block,3.0,555.0,False,True
102,Second Block,5.0,676.0,False,True
102,Second Block,1.0,1261.0,False,True
102,Second Block,1.0,1278.0,True,True
102,Second Block,2.0,469.0,False,True
102,Second Block,5.0,770.0,True,True
102,Second Block,4.0,910.0,False,True
102,Second Block,2.0,634.0,True,True
102,Second Block,3.0,570.0,True,True
102,Second Block,6.0,2003.0,False,True
102,Second Block,6.0,1001.0,True,True
228,Practice,6.0,827.0,True,True
228,Practice,4.0,668.0,False,True
228,Practice,1.0,517.0,True,True
228,Practice,5.0,545.0,False,True
228,Practice,3.0,509.0,False,True
228,Practice,3.0,316.0,True,True
228,Practice,2.0,433.0,False,True
228,Practice,5.0,440.0,True,True
228,Practice,2.0,402.0,True,True
228,Practice,1.0,278.0,False,True
228,Practice,4.0,412.0,True,True
228,Practice,6.0,404.0,False,True
228,First Block,5.0,716.0,True,True
228,First Block,3.0,560.0,False,True
228,First Block,3.0,502.0,True,True
228,First Block,4.0,458.0,True,True
228,First Block,4.0,633.0,False,True
228,First Block,1.0,323.0,False,True
228,First Block,1.0,89.0,True,False
228,First Block,6.0,527.0,True,True
228,First Block,2.0,461.0,True,True
228,First Block,5.0,618.0,False,True
228,First Block,6.0,554.0,False,True
228,First Block,2.0,414.0,False,True
228,First Block,1.0,442.0,True,True
228,First Block,5.0,498.0,False,True
228,First Block,6.0,622.0,True,True
228,First Block,2.0,353.0,False,True
228,First Block,3.0,341.0,True,True
228,First Block,3.0,401.0,False,True
228,First Block,2.0,492.0,True,True
228,First Block,1.0,332.0,False,True
228,First Block,5.0,503.0,True,True
228,First Block,6.0,452.0,False,True
228,First Block,4.0,387.0,False,True
228,First Block,4.0,479.0,True,True
228,First Block,6.0,452.0,False,True
228,First Block,3.0,564.0,True,True
228,First Block,6.0,429.0,True,True
228,First Block,1.0,329.0,True,True
228,First Block,1.0,415.0,False,True
228,First Block,3.0,426.0,False,True
228,First Block,5.0,466.0,False,True
228,First Block,4.0,417.0,True,True
228,First Block,2.0,331.0,False,True
228,First Block,2.0,488.0,True,True
228,First Block,4.0,470.0,False,True
228,First Block,5.0,421.0,True,True
228,First Block,5.0,460.0,True,True
228,First Block,2.0,469.0,True,True
228,First Block,3.0,461.0,False,True
228,First Block,6.0,555.0,False,True
228,First Block,1.0,368.0,True,True
228,First Block,3.0,355.0,True,True
228,First Block,4.0,383.0,True,True
228,First Block,2.0,339.0,False,True
228,First Block,1.0,328.0,False,True
228,First Block,5.0,397.0,False,True
228,First Block,6.0,509.0,True,True
228,First Block,4.0,339.0,False,True
228,First Block,3.0,424.0,False,True
228,First Block,2.0,354.0,True,True
228,First Block,4.0,333.0,True,True
228,First Block,6.0,545.0,False,True
228,First Block,5.0,549.0,False,True
228,First Block,6.0,383.0,True,True
228,First Block,1.0,348.0,False,True
228,First Block,2.0,346.0,False,True
228,First Block,5.0,366.0,True,True
228,First Block,3.0,569.0,True,True
228,First Block,4.0,413.0,False,True
228,First Block,1.0,401.0,True,True
228,Second Block,3.0,408.0,False,True
228,Second Block,2.0,458.0,True,True
228,Second Block,3.0,387.0,True,True
228,Second Block,1.0,303.0,False,True
228,Second Block,4.0,316.0,True,True
228,Second Block,4.0,538.0,False,True
228,Second Block,6.0,444.0,True,True
228,Second Block,1.0,335.0,True,True
228,Second Block,5.0,404.0,True,True
228,Second Block,5.0,413.0,False,True
228,Second Block,2.0,544.0,False,True
228,Second Block,6.0,475.0,False,True
228,Second Block,6.0,481.0,True,True
228,Second Block,3.0,392.0,True,True
228,Second Block,6.0,463.0,False,True
228,Second Block,3.0,424.0,False,True
228,Second Block,4.0,624.0,True,True
228,Second Block,5.0,665.0,False,True
228,Second Block,2.0,378.0,True,True
228,Second Block,2.0,308.0,False,True
228,Second Block,4.0,483.0,False,True
228,Second Block,5.0,489.0,True,True
228,Second Block,1.0,344.0,False,True
228,Second Block,1.0,302.0,True,True
228,Second Block,2.0,349.0,True,True
228,Second Block,4.0,361.0,True,True
228,Second Block,6.0,388.0,True,True
228,Second Block,6.0,484.0,False,True
228,Second Block,3.0,371.0,True,True
228,Second Block,5.0,493.0,False,True
228,Second Block,1.0,341.0,True,True
228,Second Block,3.0,362.0,False,True
228,Second Block,4.0,398.0,False,True
228,Second Block,5.0,470.0,True,True
228,Second Block,2.0,375.0,False,True
228,Second Block,1.0,364.0,False,True
228,Second Block,2.0,431.0,True,True
228,Second Block,2.0,418.0,False,True
228,Second Block,5.0,378.0,True,True
228,Second Block,3.0,366.0,True,True
228,Second Block,1.0,307.0,True,True
228,Second Block,4.0,329.0,True,True
228,Second Block,6.0,531.0,False,True
228,Second Block,3.0,409.0,False,True
228,Second Block,6.0,465.0,True,True
228,Second Block,1.0,314.0,False,True
228,Second Block,5.0,448.0,False,True
228,Second Block,4.0,359.0,False,True
228,Second Block,5.0,408.0,True,True
228,Second Block,5.0,465.0,False,True
228,Second Block,2.0,331.0,False,True
228,Second Block,1.0,313.0,False,True
228,Second Block,3.0,520.0,True,True
228,Second Block,4.0,604.0,False,True
228,Second Block,3.0,511.0,False,True
228,Second Block,1.0,343.0,True,True
228,Second Block,6.0,313.0,True,True
228,Second Block,4.0,399.0,True,True
228,Second Block,6.0,526.0,False,True
228,Second Block,2.0,484.0,True,True
225,Practice,2.0,949.0,True,True
225,Practice,4.0,864.0,False,True
225,Practice,2.0,800.0,False,True
225,Practice,4.0,1013.0,True,True
225,Practice,6.0,1601.0,True,True
225,Practice,5.0,664.0,False,True
225,Practice,1.0,744.0,True,True
225,Practice,3.0,789.0,True,True
225,Practice,5.0,630.0,True,True
225,Practice,6.0,788.0,False,True
225,Practice,3.0,590.0,False,True
225,Practice,1.0,507.0,False,True
225,First Block,5.0,623.0,False,True
225,First Block,1.0,555.0,True,True
225,First Block,4.0,598.0,False,True
225,First Block,2.0,673.0,True,True
225,First Block,3.0,576.0,True,False
225,First Block,5.0,562.0,True,True
225,First Block,2.0,608.0,False,True
225,First Block,6.0,1055.0,False,True
225,First Block,6.0,813.0,True,True
225,First Block,4.0,671.0,True,True
225,First Block,1.0,424.0,False,True
225,First Block,3.0,424.0,False,True
225,First Block,6.0,840.0,False,True
225,First Block,1.0,409.0,True,True
225,First Block,3.0,780.0,True,True
225,First Block,3.0,687.0,False,True
225,First Block,6.0,627.0,True,True
225,First Block,4.0,516.0,True,True
225,First Block,4.0,761.0,False,False
225,First Block,5.0,1108.0,True,True
225,First Block,5.0,704.0,False,True
225,First Block,2.0,383.0,True,True
225,First Block,1.0,379.0,False,True
225,First Block,2.0,439.0,False,True
225,First Block,4.0,816.0,False,True
225,First Block,4.0,465.0,True,True
225,First Block,6.0,680.0,False,True
225,First Block,6.0,765.0,True,True
225,First Block,1.0,394.0,True,True
225,First Block,5.0,730.0,True,True
225,First Block,3.0,505.0,False,True
225,First Block,1.0,512.0,False,True
225,First Block,3.0,406.0,True,True
225,First Block,2.0,417.0,True,True
225,First Block,5.0,568.0,False,True
225,First Block,2.0,461.0,False,True
225,First Block,1.0,367.0,False,True
225,First Block,3.0,529.0,True,True
225,First Block,1.0,423.0,True,True
225,First Block,4.0,641.0,False,True
225,First Block,6.0,702.0,True,True
225,First Block,4.0,701.0,True,True
225,First Block,5.0,617.0,False,True
225,First Block,3.0,666.0,False,True
225,First Block,2.0,595.0,False,True
225,First Block,2.0,374.0,True,True
225,First Block,5.0,584.0,True,True
225,First Block,6.0,681.0,False,True
225,First Block,2.0,602.0,False,True
225,First Block,5.0,617.0,False,True
225,First Block,1.0,499.0,False,True
225,First Block,2.0,594.0,True,True
225,First Block,6.0,610.0,False,True
225,First Block,5.0,612.0,True,True
225,First Block,1.0,566.0,True,True
225,First Block,3.0,570.0,True,True
225,First Block,3.0,734.0,False,True
225,First Block,4.0,608.0,True,True
225,First Block,4.0,529.0,False,True
225,First Block,6.0,788.0,True,True
225,Second Block,5.0,860.0,True,True
225,Second Block,6.0,490.0,False,True
225,Second Block,2.0,610.0,False,True
225,Second Block,4.0,538.0,True,True
225,Second Block,3.0,640.0,False,True
225,Second Block,4.0,536.0,False,False
225,Second Block,3.0,501.0,True,True
225,Second Block,6.0,691.0,True,True
225,Second Block,1.0,425.0,False,True
225,Second Block,5.0,803.0,False,True
225,Second Block,2.0,572.0,True,True
225,Second Block,1.0,513.0,True,True
225,Second Block,4.0,670.0,False,True
225,Second Block,2.0,581.0,False,True
225,Second Block,4.0,696.0,True,True
225,Second Block,6.0,829.0,True,True
225,Second Block,5.0,614.0,False,True
225,Second Block,3.0,502.0,False,True
225,Second Block,6.0,581.0,False,True
225,Second Block,5.0,846.0,True,False
225,Second Block,1.0,496.0,True,True
225,Second Block,2.0,432.0,True,True
225,Second Block,1.0,450.0,False,True
225,Second Block,3.0,722.0,True,True
225,Second Block,5.0,638.0,False,True
225,Second Block,5.0,670.0,True,True
225,Second Block,3.0,517.0,False,True
225,Second Block,6.0,530.0,False,True
225,Second Block,1.0,456.0,False,True
225,Second Block,6.0,486.0,True,True
225,Second Block,4.0,541.0,False,True
225,Second Block,2.0,714.0,False,True
225,Second Block,4.0,656.0,True,True
225,Second Block,2.0,609.0,True,True
225,Second Block,1.0,420.0,True,True
225,Second Block,3.0,462.0,True,True
225,Second Block,6.0,573.0,False,True
225,Second Block,2.0,529.0,True,True
225,Second Block,5.0,550.0,False,True
225,Second Block,5.0,440.0,True,True
225,Second Block,6.0,464.0,True,True
225,Second Block,3.0,479.0,True,True
225,Second Block,3.0,519.0,False,True
225,Second Block,1.0,381.0,False,True
225,Second Block,4.0,488.0,False,True
225,Second Block,1.0,392.0,True,True
225,Second Block,4.0,579.0,True,True
225,Second Block,2.0,415.0,False,True
225,Second Block,1.0,354.0,True,True
225,Second Block,5.0,709.0,False,False
225,Second Block,3.0,467.0,False,True
225,Second Block,1.0,756.0,False,True
225,Second Block,6.0,438.0,False,True
225,Second Block,2.0,552.0,True,True
225,Second Block,4.0,531.0,True,True
225,Second Block,6.0,558.0,True,True
225,Second Block,5.0,535.0,True,True
225,Second Block,3.0,588.0,True,True
225,Second Block,2.0,504.0,False,True
225,Second Block,4.0,620.0,False,True
124,Practice,5.0,465.0,True,True
124,Practice,2.0,529.0,True,True
124,Practice,4.0,726.0,True,True
124,Practice,3.0,850.0,False,True
124,Practice,4.0,818.0,False,True
124,Practice,5.0,777.0,False,True
124,Practice,3.0,357.0,True,True
124,Practice,6.0,942.0,True,True
124,Practice,6.0,849.0,False,True
124,Practice,1.0,371.0,True,True
124,Practice,1.0,423.0,False,True
124,Practice,2.0,505.0,False,True
124,First Block,5.0,756.0,False,True
124,First Block,2.0,809.0,False,True
124,First Block,2.0,564.0,True,True
124,First Block,5.0,790.0,True,True
124,First Block,6.0,663.0,True,True
124,First Block,4.0,422.0,True,True
124,First Block,1.0,489.0,False,True
124,First Block,4.0,463.0,False,True
124,First Block,6.0,596.0,False,True
124,First Block,3.0,535.0,False,True
124,First Block,1.0,349.0,True,True
124,First Block,3.0,488.0,True,False
124,First Block,5.0,950.0,False,True
124,First Block,6.0,993.0,False,True
124,First Block,1.0,1653.0,True,True
124,First Block,5.0,531.0,True,True
124,First Block,6.0,943.0,True,True
124,First Block,4.0,403.0,True,True
124,First Block,1.0,526.0,False,True
124,First Block,3.0,627.0,False,True
124,First Block,2.0,404.0,True,True
124,First Block,2.0,590.0,False,True
124,First Block,3.0,570.0,True,True
124,First Block,4.0,883.0,False,True
124,First Block,4.0,451.0,True,False
124,First Block,2.0,435.0,True,True
124,First Block,3.0,420.0,True,True
124,First Block,3.0,453.0,False,True
124,First Block,1.0,325.0,True,True
124,First Block,1.0,724.0,False,True
124,First Block,2.0,705.0,False,True
124,First Block,5.0,855.0,True,True
124,First Block,6.0,790.0,True,False
124,First Block,4.0,545.0,False,True
124,First Block,5.0,867.0,False,True
124,First Block,6.0,1241.0,False,True
124,First Block,4.0,511.0,False,True
124,First Block,5.0,1107.0,True,False
124,First Block,6.0,766.0,False,False
124,First Block,3.0,587.0,False,True
124,First Block,1.0,479.0,True,True
124,First Block,2.0,511.0,False,True
124,First Block,5.0,660.0,False,True
124,First Block,4.0,1116.0,True,True
124,First Block,6.0,471.0,True,False
124,First Block,3.0,710.0,True,True
124,First Block,1.0,485.0,False,True
124,First Block,2.0,443.0,True,True
124,First Block,3.0,524.0,True,True
124,First Block,2.0,403.0,True,True
124,First Block,5.0,652.0,True,True
124,First Block,1.0,430.0,True,True
124,First Block,4.0,743.0,False,True
124,First Block,3.0,628.0,False,True
124,First Block,1.0,446.0,False,True
124,First Block,6.0,940.0,True,False
124,First Block,6.0,750.0,False,True
124,First Block,2.0,570.0,False,True
124,First Block,4.0,575.0,True,False
124,First Block,5.0,601.0,False,True
124,Second Block,6.0,752.0,False,True
124,Second Block,4.0,1603.0,False,False
124,Second Block,2.0,909.0,True,True
124,Second Block,2.0,947.0,False,True
124,Second Block,5.0,744.0,False,True
124,Second Block,4.0,1235.0,True,True
124,Second Block,5.0,1443.0,True,False
124,Second Block,3.0,691.0,True,True
124,Second Block,1.0,627.0,False,True
124,Second Block,3.0,469.0,False,True
124,Second Block,1.0,325.0,True,True
124,Second Block,6.0,938.0,True,True
124,Second Block,5.0,581.0,False,True
124,Second Block,6.0,1222.0,False,True
124,Second Block,5.0,917.0,True,True
124,Second Block,2.0,715.0,False,True
124,Second Block,3.0,569.0,True,True
124,Second Block,6.0,810.0,True,True
124,Second Block,2.0,397.0,True,True
124,Second Block,1.0,385.0,False,True
124,Second Block,4.0,572.0,False,True
124,Second Block,4.0,1015.0,True,False
124,Second Block,1.0,1082.0,True,True
124,Second Block,3.0,873.0,False,True
124,Second Block,6.0,732.0,True,True
124,Second Block,3.0,522.0,True,True
124,Second Block,1.0,465.0,True,True
124,Second Block,2.0,529.0,False,True
124,Second Block,4.0,509.0,False,True
124,Second Block,3.0,540.0,False,True
124,Second Block,5.0,623.0,False,True
124,Second Block,5.0,743.0,True,True
124,Second Block,4.0,723.0,True,True
124,Second Block,2.0,729.0,True,True
124,Second Block,6.0,670.0,False,True
124,Second Block,1.0,1509.0,False,False
124,Second Block,6.0,2481.0,False,False
124,Second Block,1.0,1543.0,True,True
124,Second Block,1.0,1988.0,False,True
124,Second Block,5.0,1470.0,True,True
124,Second Block,2.0,1245.0,False,True
124,Second Block,4.0,0.0,False,False
124,Second Block,3.0,1588.0,True,False
124,Second Block,4.0,0.0,True,False
124,Second Block,6.0,0.0,True,False
124,Second Block,2.0,0.0,True,False
124,Second Block,3.0,0.0,False,False
124,Second Block,5.0,3596.0,False,True
124,Second Block,3.0,2043.0,False,True
124,Second Block,3.0,0.0,True,False
124,Second Block,6.0,462.0,False,False
124,Second Block,1.0,527.0,True,True
124,Second Block,4.0,827.0,False,True
124,Second Block,5.0,787.0,True,True
124,Second Block,4.0,1461.0,True,False
124,Second Block,2.0,2256.0,True,False
124,Second Block,1.0,695.0,False,True
124,Second Block,2.0,2526.0,False,False
124,Second Block,5.0,880.0,False,True
124,Second Block,6.0,589.0,True,True
323,Practice,5.0,2047.0,False,True
323,Practice,2.0,1205.0,False,True
323,Practice,2.0,1080.0,True,True
323,Practice,5.0,1197.0,True,True
323,Practice,1.0,832.0,True,True
323,Practice,6.0,1008.0,True,True
323,Practice,6.0,1039.0,False,True
323,Practice,1.0,1057.0,False,True
323,Practice,3.0,840.0,True,True
